,bat.id,date.time,body.mass.kg,heart.mass.kg,activity,fH.bpm,W,Joules.p.h
1,bat4,12/4/14 6:58,0.0188,0.000188,day roost,498,0.591009902,2127.635646
2,bat4,12/4/14 6:58,0.0188,0.000188,day roost,496,0.586119035,2110.028527
3,bat4,12/4/14 6:58,0.0188,0.000188,day roost,494,0.581249127,2092.496858
4,bat4,12/4/14 6:58,0.0188,0.000188,day roost,491,0.573983549,2066.340778
5,bat4,12/4/14 6:58,0.0188,0.000188,day roost,492,0.576400172,2075.040618
6,bat4,12/4/14 6:58,0.0188,0.000188,day roost,490,0.571572163,2057.659787
7,bat4,12/4/14 6:58,0.0188,0.000188,day roost,492,0.576400172,2075.040618
8,bat4,12/4/14 6:58,0.0188,0.000188,day roost,491,0.573983549,2066.340778
9,bat4,12/4/14 6:59,0.0188,0.000188,day roost,489,0.569166012,2048.997644
10,bat4,12/4/14 6:59,0.0188,0.000188,day roost,492,0.576400172,2075.040618
11,bat4,12/4/14 6:59,0.0188,0.000188,day roost,498,0.591009902,2127.635646
12,bat4,12/4/14 6:59,0.0188,0.000188,day roost,502,0.600854531,2163.07631
13,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
14,bat4,12/4/14 6:59,0.0188,0.000188,day roost,504,0.605808304,2180.909894
15,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
16,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
17,bat4,12/4/14 6:59,0.0188,0.000188,day roost,501,0.59838551,2154.187835
18,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
19,bat4,12/4/14 6:59,0.0188,0.000188,day roost,507,0.613278303,2207.801891
20,bat4,12/4/14 6:59,0.0188,0.000188,day roost,508,0.615778796,2216.803666
21,bat4,12/4/14 6:59,0.0188,0.000188,day roost,505,0.608293058,2189.855008
22,bat4,12/4/14 6:59,0.0188,0.000188,day roost,504,0.605808304,2180.909894
23,bat4,12/4/14 6:59,0.0188,0.000188,day roost,504,0.605808304,2180.909894
24,bat4,12/4/14 6:59,0.0188,0.000188,day roost,501,0.59838551,2154.187835
25,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
26,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
27,bat4,12/4/14 6:59,0.0188,0.000188,day roost,505,0.608293058,2189.855008
28,bat4,12/4/14 6:59,0.0188,0.000188,day roost,502,0.600854531,2163.07631
29,bat4,12/4/14 6:59,0.0188,0.000188,day roost,502,0.600854531,2163.07631
30,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
31,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
32,bat4,12/4/14 6:59,0.0188,0.000188,day roost,503,0.603328795,2171.983662
33,bat4,12/4/14 6:59,0.0188,0.000188,day roost,502,0.600854531,2163.07631
34,bat4,12/4/14 6:59,0.0188,0.000188,day roost,502,0.600854531,2163.07631
35,bat4,12/4/14 6:59,0.0188,0.000188,day roost,498,0.591009902,2127.635646
36,bat4,12/4/14 6:59,0.0188,0.000188,day roost,496,0.586119035,2110.028527
37,bat4,12/4/14 6:59,0.0188,0.000188,day roost,492,0.576400172,2075.040618
38,bat4,12/4/14 6:59,0.0188,0.000188,day roost,493,0.578822031,2083.759311
39,bat4,12/4/14 6:59,0.0188,0.000188,day roost,493,0.578822031,2083.759311
40,bat4,12/4/14 6:59,0.0188,0.000188,day roost,494,0.581249127,2092.496858
41,bat4,12/4/14 6:59,0.0188,0.000188,day roost,500,0.595921732,2145.318234
42,bat4,12/4/14 6:59,0.0188,0.000188,day roost,505,0.608293058,2189.855008
43,bat4,12/4/14 6:59,0.0188,0.000188,day roost,513,0.628359989,2262.095959
44,bat4,12/4/14 6:59,0.0188,0.000188,day roost,520,0.64619422,2326.299191
45,bat4,12/4/14 6:59,0.0188,0.000188,day roost,524,0.656500818,2363.402947
46,bat4,12/4/14 6:59,0.0188,0.000188,day roost,526,0.661685665,2382.068393
47,bat4,12/4/14 6:59,0.0188,0.000188,day roost,529,0.669502383,2410.208578
48,bat4,12/4/14 6:59,0.0188,0.000188,day roost,530,0.672118478,2419.626519
49,bat4,12/4/14 6:59,0.0188,0.000188,day roost,535,0.685277897,2467.000428
50,bat4,12/4/14 6:59,0.0188,0.000188,day roost,550,0.725546277,2611.966598
51,bat4,12/4/14 6:59,0.0188,0.000188,day roost,560,0.753051087,2710.983915
52,bat4,12/4/14 6:59,0.0188,0.000188,day roost,572,0.786754007,2832.314427
53,bat4,12/4/14 6:59,0.0188,0.000188,day roost,583,0.818317295,2945.942261
54,bat4,12/4/14 7:00,0.0188,0.000188,day roost,596,0.856445419,3083.203508
55,bat4,12/4/14 7:00,0.0188,0.000188,day roost,613,0.907657591,3267.567328
56,bat4,12/4/14 7:00,0.0188,0.000188,day roost,631,0.963555625,3468.80025
57,bat4,12/4/14 7:00,0.0188,0.000188,day roost,648,1.017931494,3664.553379
58,bat4,12/4/14 7:00,0.0188,0.000188,day roost,663,1.06718964,3841.882703
59,bat4,12/4/14 7:00,0.0188,0.000188,day roost,674,1.104075698,3974.672512
60,bat4,12/4/14 7:00,0.0188,0.000188,day roost,673,1.100695705,3962.504538
61,bat4,12/4/14 7:00,0.0188,0.000188,day roost,674,1.104075698,3974.672512
62,bat4,12/4/14 7:00,0.0188,0.000188,day roost,674,1.104075698,3974.672512
63,bat4,12/4/14 7:00,0.0188,0.000188,day roost,673,1.100695705,3962.504538
64,bat4,12/4/14 7:00,0.0188,0.000188,day roost,670,1.090587792,3926.116051
65,bat4,12/4/14 7:00,0.0188,0.000188,day roost,666,1.077185373,3877.867342
66,bat4,12/4/14 7:00,0.0188,0.000188,day roost,663,1.06718964,3841.882703
67,bat4,12/4/14 7:00,0.0188,0.000188,day roost,659,1.053936743,3794.172275
68,bat4,12/4/14 7:00,0.0188,0.000188,day roost,656,1.044053113,3758.591206
69,bat4,12/4/14 7:00,0.0188,0.000188,day roost,654,1.037490705,3734.966538
70,bat4,12/4/14 7:00,0.0188,0.000188,day roost,650,1.0244299,3687.94764
71,bat4,12/4/14 7:00,0.0188,0.000188,day roost,644,1.004998655,3617.995157
72,bat4,12/4/14 7:00,0.0188,0.000188,day roost,637,0.982571339,3537.256822
73,bat4,12/4/14 7:00,0.0188,0.000188,day roost,635,0.976211472,3514.361299
74,bat4,12/4/14 7:01,0.0188,0.000188,day roost,635,0.976211472,3514.361299
75,bat4,12/4/14 7:01,0.0188,0.000188,day roost,634,0.973039525,3502.94229
76,bat4,12/4/14 7:01,0.0188,0.000188,day roost,632,0.966711602,3480.161768
77,bat4,12/4/14 7:01,0.0188,0.000188,day roost,628,0.954119624,3434.830648
78,bat4,12/4/14 7:01,0.0188,0.000188,day roost,623,0.93849936,3378.597695
79,bat4,12/4/14 7:01,0.0188,0.000188,day roost,620,0.929191018,3345.087665
80,bat4,12/4/14 7:01,0.0188,0.000188,day roost,621,0.932288482,3356.238534
81,bat4,12/4/14 7:01,0.0188,0.000188,day roost,621,0.932288482,3356.238534
82,bat4,12/4/14 7:01,0.0188,0.000188,day roost,629,0.957259637,3446.134692
83,bat4,12/4/14 7:01,0.0188,0.000188,day roost,632,0.966711602,3480.161768
84,bat4,12/4/14 7:01,0.0188,0.000188,day roost,633,0.969872902,3491.542447
85,bat4,12/4/14 7:01,0.0188,0.000188,day roost,634,0.973039525,3502.94229
86,bat4,12/4/14 7:01,0.0188,0.000188,day roost,635,0.976211472,3514.361299
87,bat4,12/4/14 7:01,0.0188,0.000188,day roost,638,0.985759261,3548.733339
88,bat4,12/4/14 7:01,0.0188,0.000188,day roost,639,0.988952508,3560.22903
89,bat4,12/4/14 7:01,0.0188,0.000188,day roost,638,0.985759261,3548.733339
90,bat4,12/4/14 7:01,0.0188,0.000188,day roost,637,0.982571339,3537.256822
91,bat4,12/4/14 7:01,0.0188,0.000188,day roost,637,0.982571339,3537.256822
92,bat4,12/4/14 7:01,0.0188,0.000188,day roost,632,0.966711602,3480.161768
93,bat4,12/4/14 7:01,0.0188,0.000188,day roost,625,0.944731508,3401.03343
94,bat4,12/4/14 7:01,0.0188,0.000188,day roost,621,0.932288482,3356.238534
95,bat4,12/4/14 7:01,0.0188,0.000188,day roost,618,0.923012038,3322.843338
96,bat4,12/4/14 7:01,0.0188,0.000188,day roost,617,0.919930521,3311.749876
97,bat4,12/4/14 7:01,0.0188,0.000188,day roost,617,0.919930521,3311.749876
98,bat4,12/4/14 7:01,0.0188,0.000188,day roost,620,0.929191018,3345.087665
99,bat4,12/4/14 7:01,0.0188,0.000188,day roost,624,0.941612775,3389.80599
100,bat4,12/4/14 7:01,0.0188,0.000188,day roost,626,0.947855561,3412.280019
101,bat4,12/4/14 7:01,0.0188,0.000188,day roost,629,0.957259637,3446.134692
102,bat4,12/4/14 7:01,0.0188,0.000188,day roost,629,0.957259637,3446.134692
103,bat4,12/4/14 7:01,0.0188,0.000188,day roost,633,0.969872902,3491.542447
104,bat4,12/4/14 7:01,0.0188,0.000188,day roost,636,0.979388743,3525.799476
105,bat4,12/4/14 7:01,0.0188,0.000188,day roost,638,0.985759261,3548.733339
106,bat4,12/4/14 7:01,0.0188,0.000188,day roost,638,0.985759261,3548.733339
107,bat4,12/4/14 7:01,0.0188,0.000188,day roost,635,0.976211472,3514.361299
108,bat4,12/4/14 7:01,0.0188,0.000188,day roost,633,0.969872902,3491.542447
109,bat4,12/4/14 7:01,0.0188,0.000188,day roost,636,0.979388743,3525.799476
110,bat4,12/4/14 7:01,0.0188,0.000188,day roost,645,1.008223869,3629.60593
111,bat4,12/4/14 7:01,0.0188,0.000188,day roost,654,1.037490705,3734.966538
112,bat4,12/4/14 7:01,0.0188,0.000188,day roost,664,1.070516211,3853.858359
113,bat4,12/4/14 7:01,0.0188,0.000188,day roost,674,1.104075698,3974.672512
114,bat4,12/4/14 7:01,0.0188,0.000188,day roost,685,1.141608502,4109.790606
115,bat4,12/4/14 7:01,0.0188,0.000188,day roost,696,1.179788732,4247.239436
116,bat4,12/4/14 7:02,0.0188,0.000188,day roost,708,1.222179068,4399.844645
117,bat4,12/4/14 7:02,0.0188,0.000188,day roost,722,1.272610427,4581.397537
118,bat4,12/4/14 7:02,0.0188,0.000188,day roost,733,1.312973231,4726.703633
119,bat4,12/4/14 7:02,0.0188,0.000188,day roost,740,1.33899719,4820.389883
120,bat4,12/4/14 7:02,0.0188,0.000188,day roost,740,1.33899719,4820.389883
121,bat4,12/4/14 7:02,0.0188,0.000188,day roost,741,1.342736404,4833.851056
122,bat4,12/4/14 7:02,0.0188,0.000188,day roost,741,1.342736404,4833.851056
123,bat4,12/4/14 7:02,0.0188,0.000188,day roost,742,1.346480997,4847.33159
124,bat4,12/4/14 7:02,0.0188,0.000188,day roost,742,1.346480997,4847.33159
125,bat4,12/4/14 7:02,0.0188,0.000188,day roost,743,1.350230969,4860.831487
126,bat4,12/4/14 7:02,0.0188,0.000188,day roost,743,1.350230969,4860.831487
127,bat4,12/4/14 7:02,0.0188,0.000188,day roost,743,1.350230969,4860.831487
128,bat4,12/4/14 7:02,0.0188,0.000188,day roost,743,1.350230969,4860.831487
129,bat4,12/4/14 7:02,0.0188,0.000188,day roost,743,1.350230969,4860.831487
130,bat4,12/4/14 7:02,0.0188,0.000188,day roost,744,1.353986319,4874.350748
131,bat4,12/4/14 7:02,0.0188,0.000188,day roost,744,1.353986319,4874.350748
132,bat4,12/4/14 7:02,0.0188,0.000188,day roost,745,1.357747049,4887.889376
133,bat4,12/4/14 7:02,0.0188,0.000188,day roost,745,1.357747049,4887.889376
134,bat4,12/4/14 7:02,0.0188,0.000188,day roost,745,1.357747049,4887.889376
135,bat4,12/4/14 7:02,0.0188,0.000188,day roost,743,1.350230969,4860.831487
136,bat4,12/4/14 7:02,0.0188,0.000188,day roost,745,1.357747049,4887.889376
137,bat4,12/4/14 7:02,0.0188,0.000188,day roost,745,1.357747049,4887.889376
138,bat4,12/4/14 7:02,0.0188,0.000188,day roost,747,1.365284649,4915.024735
139,bat4,12/4/14 7:02,0.0188,0.000188,day roost,747,1.365284649,4915.024735
140,bat4,12/4/14 7:02,0.0188,0.000188,day roost,746,1.361513159,4901.447371
141,bat4,12/4/14 7:02,0.0188,0.000188,day roost,747,1.365284649,4915.024735
142,bat4,12/4/14 7:02,0.0188,0.000188,day roost,747,1.365284649,4915.024735
143,bat4,12/4/14 7:02,0.0188,0.000188,day roost,749,1.372843772,4942.237579
144,bat4,12/4/14 7:02,0.0188,0.000188,day roost,749,1.372843772,4942.237579
145,bat4,12/4/14 7:02,0.0188,0.000188,day roost,749,1.372843772,4942.237579
146,bat4,12/4/14 7:02,0.0188,0.000188,day roost,749,1.372843772,4942.237579
147,bat4,12/4/14 7:03,0.0188,0.000188,day roost,748,1.36906152,4928.62147
148,bat4,12/4/14 7:03,0.0188,0.000188,day roost,746,1.361513159,4901.447371
149,bat4,12/4/14 7:03,0.0188,0.000188,day roost,748,1.36906152,4928.62147
150,bat4,12/4/14 7:03,0.0188,0.000188,day roost,747,1.365284649,4915.024735
151,bat4,12/4/14 7:03,0.0188,0.000188,day roost,748,1.36906152,4928.62147
152,bat4,12/4/14 7:03,0.0188,0.000188,day roost,748,1.36906152,4928.62147
153,bat4,12/4/14 7:03,0.0188,0.000188,day roost,748,1.36906152,4928.62147
154,bat4,12/4/14 7:03,0.0188,0.000188,day roost,747,1.365284649,4915.024735
155,bat4,12/4/14 7:03,0.0188,0.000188,day roost,747,1.365284649,4915.024735
156,bat4,12/4/14 7:03,0.0188,0.000188,day roost,746,1.361513159,4901.447371
157,bat4,12/4/14 7:03,0.0188,0.000188,day roost,739,1.335263352,4806.948069
158,bat4,12/4/14 7:03,0.0188,0.000188,day roost,732,1.309277024,4713.397286
159,bat4,12/4/14 7:03,0.0188,0.000188,day roost,722,1.272610427,4581.397537
160,bat4,12/4/14 7:03,0.0188,0.000188,day roost,713,1.24006955,4464.250379
161,bat4,12/4/14 7:03,0.0188,0.000188,day roost,702,1.200887435,4323.194766
162,bat4,12/4/14 7:03,0.0188,0.000188,day roost,691,1.162353779,4184.473606
163,bat4,12/4/14 7:03,0.0188,0.000188,day roost,683,1.13473622,4085.050391
164,bat4,12/4/14 7:03,0.0188,0.000188,day roost,674,1.104075698,3974.672512
165,bat4,12/4/14 7:04,0.0188,0.000188,day roost,664,1.070516211,3853.858359
166,bat4,12/4/14 7:04,0.0188,0.000188,day roost,655,1.040769241,3746.769269
167,bat4,12/4/14 7:04,0.0188,0.000188,day roost,653,1.034217503,3723.183012
168,bat4,12/4/14 7:04,0.0188,0.000188,day roost,653,1.034217503,3723.183012
169,bat4,12/4/14 7:04,0.0188,0.000188,day roost,655,1.040769241,3746.769269
170,bat4,12/4/14 7:04,0.0188,0.000188,day roost,658,1.050636863,3782.292707
171,bat4,12/4/14 7:04,0.0188,0.000188,day roost,661,1.060552515,3817.989053
172,bat4,12/4/14 7:04,0.0188,0.000188,day roost,660,1.05724196,3806.071056
173,bat4,12/4/14 7:04,0.0188,0.000188,day roost,656,1.044053113,3758.591206
174,bat4,12/4/14 7:04,0.0188,0.000188,day roost,654,1.037490705,3734.966538
175,bat4,12/4/14 7:04,0.0188,0.000188,day roost,653,1.034217503,3723.183012
176,bat4,12/4/14 7:04,0.0188,0.000188,day roost,652,1.030949636,3711.418688
177,bat4,12/4/14 7:04,0.0188,0.000188,day roost,648,1.017931494,3664.553379
178,bat4,12/4/14 7:04,0.0188,0.000188,day roost,643,1.001778769,3606.403569
179,bat4,12/4/14 7:04,0.0188,0.000188,day roost,637,0.982571339,3537.256822
180,bat4,12/4/14 7:04,0.0188,0.000188,day roost,630,0.96040497,3457.457892
181,bat4,12/4/14 7:04,0.0188,0.000188,day roost,624,0.941612775,3389.80599
182,bat4,12/4/14 7:04,0.0188,0.000188,day roost,623,0.93849936,3378.597695
183,bat4,12/4/14 7:04,0.0188,0.000188,day roost,624,0.941612775,3389.80599
184,bat4,12/4/14 7:04,0.0188,0.000188,day roost,623,0.93849936,3378.597695
185,bat4,12/4/14 7:04,0.0188,0.000188,day roost,623,0.93849936,3378.597695
186,bat4,12/4/14 7:04,0.0188,0.000188,day roost,626,0.947855561,3412.280019
187,bat4,12/4/14 7:04,0.0188,0.000188,day roost,631,0.963555625,3468.80025
188,bat4,12/4/14 7:04,0.0188,0.000188,day roost,637,0.982571339,3537.256822
189,bat4,12/4/14 7:04,0.0188,0.000188,day roost,642,0.998564212,3594.831164
190,bat4,12/4/14 7:04,0.0188,0.000188,day roost,650,1.0244299,3687.94764
191,bat4,12/4/14 7:04,0.0188,0.000188,day roost,655,1.040769241,3746.769269
192,bat4,12/4/14 7:04,0.0188,0.000188,day roost,657,1.04734232,3770.432352
193,bat4,12/4/14 7:04,0.0188,0.000188,day roost,658,1.050636863,3782.292707
194,bat4,12/4/14 7:04,0.0188,0.000188,day roost,659,1.053936743,3794.172275
195,bat4,12/4/14 7:04,0.0188,0.000188,day roost,660,1.05724196,3806.071056
196,bat4,12/4/14 7:04,0.0188,0.000188,day roost,653,1.034217503,3723.183012
197,bat4,12/4/14 7:04,0.0188,0.000188,day roost,645,1.008223869,3629.60593
198,bat4,12/4/14 7:04,0.0188,0.000188,day roost,633,0.969872902,3491.542447
199,bat4,12/4/14 7:04,0.0188,0.000188,day roost,623,0.93849936,3378.597695
200,bat4,12/4/14 7:04,0.0188,0.000188,day roost,614,0.910717854,3278.584274
201,bat4,12/4/14 7:04,0.0188,0.000188,day roost,602,0.874345177,3147.642637
202,bat4,12/4/14 7:04,0.0188,0.000188,day roost,594,0.850521259,3061.876531
203,bat4,12/4/14 7:04,0.0188,0.000188,day roost,584,0.821218442,2956.38639
204,bat4,12/4/14 7:04,0.0188,0.000188,day roost,577,0.801021584,2883.677701
205,bat4,12/4/14 7:04,0.0188,0.000188,day roost,569,0.778256926,2801.724934
206,bat4,12/4/14 7:04,0.0188,0.000188,day roost,568,0.775435139,2791.566502
207,bat4,12/4/14 7:04,0.0188,0.000188,day roost,567,0.772618639,2781.427099
208,bat4,12/4/14 7:04,0.0188,0.000188,day roost,569,0.778256926,2801.724934
209,bat4,12/4/14 7:04,0.0188,0.000188,day roost,569,0.778256926,2801.724934
210,bat4,12/4/14 7:04,0.0188,0.000188,day roost,568,0.775435139,2791.566502
211,bat4,12/4/14 7:05,0.0188,0.000188,day roost,567,0.772618639,2781.427099
212,bat4,12/4/14 7:05,0.0188,0.000188,day roost,564,0.764200846,2751.123045
213,bat4,12/4/14 7:05,0.0188,0.000188,day roost,563,0.761405482,2741.059737
214,bat4,12/4/14 7:05,0.0188,0.000188,day roost,563,0.761405482,2741.059737
215,bat4,12/4/14 7:05,0.0188,0.000188,day roost,562,0.758615402,2731.015448
216,bat4,12/4/14 7:05,0.0188,0.000188,day roost,560,0.753051087,2710.983915
217,bat4,12/4/14 7:05,0.0188,0.000188,day roost,558,0.747507897,2691.028429
218,bat4,12/4/14 7:05,0.0188,0.000188,day roost,556,0.741985826,2671.148972
219,bat4,12/4/14 7:05,0.0188,0.000188,day roost,557,0.744744222,2681.079198
220,bat4,12/4/14 7:05,0.0188,0.000188,day roost,561,0.755830604,2720.990174
221,bat4,12/4/14 7:05,0.0188,0.000188,day roost,570,0.781083999,2811.902397
222,bat4,12/4/14 7:05,0.0188,0.000188,day roost,577,0.801021584,2883.677701
223,bat4,12/4/14 7:05,0.0188,0.000188,day roost,583,0.818317295,2945.942261
224,bat4,12/4/14 7:05,0.0188,0.000188,day roost,587,0.829953658,2987.833168
225,bat4,12/4/14 7:05,0.0188,0.000188,day roost,594,0.850521259,3061.876531
226,bat4,12/4/14 7:05,0.0188,0.000188,day roost,599,0.865371429,3115.337144
227,bat4,12/4/14 7:05,0.0188,0.000188,day roost,606,0.886384459,3190.984054
228,bat4,12/4/14 7:05,0.0188,0.000188,day roost,615,0.91378343,3289.620346
229,bat4,12/4/14 7:05,0.0188,0.000188,day roost,620,0.929191018,3345.087665
230,bat4,12/4/14 7:05,0.0188,0.000188,day roost,617,0.919930521,3311.749876
231,bat4,12/4/14 7:05,0.0188,0.000188,day roost,611,0.901553001,3245.590804
232,bat4,12/4/14 7:05,0.0188,0.000188,day roost,603,0.877347037,3158.449334
233,bat4,12/4/14 7:05,0.0188,0.000188,day roost,596,0.856445419,3083.203508
234,bat4,12/4/14 7:05,0.0188,0.000188,day roost,591,0.841674776,3030.029195
235,bat4,12/4/14 7:05,0.0188,0.000188,day roost,584,0.821218442,2956.38639
236,bat4,12/4/14 7:05,0.0188,0.000188,day roost,578,0.803890971,2894.007494
237,bat4,12/4/14 7:05,0.0188,0.000188,day roost,570,0.781083999,2811.902397
238,bat4,12/4/14 7:05,0.0188,0.000188,day roost,563,0.761405482,2741.059737
239,bat4,12/4/14 7:05,0.0188,0.000188,day roost,557,0.744744222,2681.079198
240,bat4,12/4/14 7:05,0.0188,0.000188,day roost,553,0.733742306,2641.472302
241,bat4,12/4/14 7:05,0.0188,0.000188,day roost,552,0.731005021,2631.618074
242,bat4,12/4/14 7:05,0.0188,0.000188,day roost,552,0.731005021,2631.618074
243,bat4,12/4/14 7:05,0.0188,0.000188,day roost,553,0.733742306,2641.472302
244,bat4,12/4/14 7:05,0.0188,0.000188,day roost,548,0.720108633,2592.391079
245,bat4,12/4/14 7:05,0.0188,0.000188,day roost,543,0.7066068,2543.784479
246,bat4,12/4/14 7:05,0.0188,0.000188,day roost,542,0.703922247,2534.120089
247,bat4,12/4/14 7:05,0.0188,0.000188,day roost,544,0.709296623,2553.467843
248,bat4,12/4/14 7:05,0.0188,0.000188,day roost,543,0.7066068,2543.784479
249,bat4,12/4/14 7:05,0.0188,0.000188,day roost,543,0.7066068,2543.784479
250,bat4,12/4/14 7:05,0.0188,0.000188,day roost,547,0.717397722,2582.631798
